16593364788149,1659336478814,19663,5
16593365107340,1659336510734,10646,4
16593365107341,1659336510734,13398,5
16593365107342,1659336510734,15174,5
16593365107343,1659336510734,12620,5
16593365107344,1659336510734,18518,4
16593365107345,1659336510734,18244,4
16593365107346,1659336510734,18885,5
16593365107347,1659336510734,11697,5
16593365107348,1659336510734,9523,4
16593365107349,1659336510734,17584,5
16593365406570,1659336540657,11665,5
16593365406571,1659336540657,12678,5
16593365406572,1659336540657,12857,5
16593365406573,1659336540657,47,5
16593365406574,1659336540657,14284,4
16593365406575,1659336540657,2308,5
16593365406576,1659336540657,15765,5
16593365406577,1659336540657,4905,5
16593365406578,1659336540657,10809,5
16593365406579,1659336540657,7377,5
16593365739350,1659336573935,7771,5
16593365739351,1659336573935,7299,5
16593365739352,1659336573935,7052,5
16593365739353,1659336573935,17501,5
16593365739354,1659336573935,13173,5
16593365739355,1659336573935,7515,5
16593365739356,1659336573935,8373,5
16593365739357,1659336573935,13960,4
16593365739358,1659336573935,2380,5
16593365739359,1659336573935,4912,5
16593365994110,1659336599411,18919,4
16593365994111,1659336599411,14163,4
16593365994112,1659336599411,15506,5
16593365994113,1659336599411,7878,5
16593365994114,1659336599411,5071,5
16593365994115,1659336599411,8806,5
16593365994116,1659336599411,7583,4
16593365994117,1659336599411,2367,5
16593365994118,1659336599411,9849,5
16593365994119,1659336599411,17830,4
16593373738720,1659337373872,16144,0
16593373738721,1659337373872,9355,0
16593373738722,1659337373872,2267,0
16593373738723,1659337373872,11131,0
16593373738724,1659337373872,6776,0
16593373738725,1659337373872,18635,0
16593373738726,1659337373872,13439,0
16593373738727,1659337373872,18955,0
16593373738728,1659337373872,2670,0
16593373738729,1659337373872,5093,0
16593384176380,1659338417638,15148,5
16593384176381,1659338417638,17027,5
16593384176382,1659338417638,16759,5
16593384176383,1659338417638,12680,5
16593384176384,1659338417638,2220,5
16593384176385,1659338417638,14437,5
16593384176386,1659338417638,19782,5
16593384176387,1659338417638,15446,5
16593384176388,1659338417638,19794,5
16593384176389,1659338417638,2416,5
16593384492910,1659338449291,17176,5
16593384492911,1659338449291,10726,5
16593384492912,1659338449291,13011,5
16593384492913,1659338449291,9189,5
16593384492914,1659338449291,2232,5
16593384492915,1659338449291,11598,5
16593384492916,1659338449291,19269,5
16593384492917,1659338449291,15462,5
16593384492918,1659338449291,14224,5
16593384492919,1659338449291,9492,5
16593384945000,1659338494500,7959,5
16593384945001,1659338494500,18252,5
16593384945002,1659338494500,10167,5
16593384945003,1659338494500,12789,5
16593384945004,1659338494500,12192,5
16593384945005,1659338494500,12231,5
16593384945006,1659338494500,12867,5
16593384945007,1659338494500,7825,5
16593384945008,1659338494500,8081,5
16593384945009,1659338494500,6618,5
16593385541440,1659338554144,17721,5
16593385541441,1659338554144,19256,5
16593385541442,1659338554144,18689,5
16593385541443,1659338554144,18411,5
16593385541444,1659338554144,17825,5
16593385541445,1659338554144,9869,5
16593385541446,1659338554144,9935,5
16593385541447,1659338554144,15067,5
16593385541448,1659338554144,11972,5
16593385541449,1659338554144,7102,5
16593385851740,1659338585174,17646,5
16593385851741,1659338585174,9014,5
16593385851742,1659338585174,18049,5
16593385851743,1659338585174,2237,5
16593385851744,1659338585174,11824,5
16593385851745,1659338585174,11234,5
16593385851746,1659338585174,19533,5
16593385851747,1659338585174,11341,5
16593385851748,1659338585174,15839,5
16593385851749,1659338585174,9867,5
16593386160940,1659338616094,11991,5
16593386160941,1659338616094,11277,5
16593386160942,1659338616094,19134,5
16593386160943,1659338616094,14059,5
16593386160944,1659338616094,18406,5
16593386160945,1659338616094,8295,5
16593386160946,1659338616094,19580,5
16593386160947,1659338616094,19775,5
16593386160948,1659338616094,19766,5
16593386160949,1659338616094,8179,5
16593386404940,1659338640494,17302,5
16593386404941,1659338640494,14240,5
16593386404942,1659338640494,14523,5
16593386404943,1659338640494,14073,5
16593386404944,1659338640494,16273,5
16593386404945,1659338640494,10030,5
16593386404946,1659338640494,15974,5
16593386404947,1659338640494,7284,5
16593386404948,1659338640494,16488,5
16593386404949,1659338640494,18129,5
16593386763030,1659338676303,8658,5
16593386763031,1659338676303,12805,5
16593386763032,1659338676303,9305,5
16593386763033,1659338676303,11067,5
16593386763034,1659338676303,7334,5
16593386763035,1659338676303,19715,5
16593386763036,1659338676303,8071,5
16593386763037,1659338676303,9566,5
16593386763038,1659338676303,17071,5
16593386763039,1659338676303,13525,5
16593387009760,1659338700976,19904,5
16593387009761,1659338700976,15269,5
16593387009762,1659338700976,12624,5
16593387009763,1659338700976,14434,5
16593387009764,1659338700976,10087,5
16593387009765,1659338700976,12775,5
16593387009766,1659338700976,12731,5
16593387009767,1659338700976,11793,5
16593387009768,1659338700976,9002,5
16593387009769,1659338700976,18631,5
16593387303230,1659338730323,7516,5
16593387303231,1659338730323,10675,5
16593387303232,1659338730323,15020,5
16593387303233,1659338730323,13789,5
16593387303234,1659338730323,9980,5
16593387303235,1659338730323,8288,5
16593387303236,1659338730323,18863,5
16593387303237,1659338730323,15122,5
16593387303238,1659338730323,13218,5
16593387303239,1659338730323,17957,5
16593388897140,1659338889714,7527,0
16593388897141,1659338889714,17025,0
16593388897142,1659338889714,9130,0
16593388897143,1659338889714,19091,0
16593388897144,1659338889714,10385,0
16593388897145,1659338889714,11868,0
16593388897146,1659338889714,10708,0
16593388897147,1659338889714,9358,0
16593388897148,1659338889714,19238,0
16593388897149,1659338889714,2226,0
16593389957690,1659338995769,17203,5
16593389957691,1659338995769,16016,5
16593389957692,1659338995769,11971,5
16593389957693,1659338995769,11602,5
16593389957694,1659338995769,4935,5
16593389957695,1659338995769,10283,5
16593389957696,1659338995769,13782,5
16593389957697,1659338995769,13370,5
16593389957698,1659338995769,12269,5
16593389957699,1659338995769,12812,5
16593390567380,1659339056738,12387,5
16593390567381,1659339056738,9049,5
16593390567382,1659339056738,4914,5
16593390567383,1659339056738,12091,5
16593390567384,1659339056738,10617,5
16593390567385,1659339056738,7894,5
16593390567386,1659339056738,2552,5
16593390567387,1659339056738,11491,5
16593390567388,1659339056738,8490,5
16593390567389,1659339056738,12165,5
16593391585620,1659339158562,10437,5
16593391585621,1659339158562,18758,5
16593391585622,1659339158562,9760,5
16593391585623,1659339158562,10193,5
16593391585624,1659339158562,8730,5
16593391585625,1659339158562,16741,5
16593391585626,1659339158562,10029,5
16593391585627,1659339158562,5171,5
16593391585628,1659339158562,8099,5
16593391585629,1659339158562,13382,5
16593392353360,1659339235336,7859,5
16593392353361,1659339235336,15673,5
16593392353362,1659339235336,17021,5
16593392353363,1659339235336,6964,5
16593392353364,1659339235336,7519,5
16593392353365,1659339235336,2615,5
16593392353366,1659339235336,19653,5
16593392353367,1659339235336,7291,5
16593392353368,1659339235336,19163,5
16593392353369,1659339235336,8872,5
16593393004320,1659339300432,2274,5
16593393004321,1659339300432,9217,5
16593393004322,1659339300432,17242,5
16593393004323,1659339300432,10962,5
16593393004324,1659339300432,7750,5
16593393004325,1659339300432,11380,5
16593393004326,1659339300432,9900,5
16593393004327,1659339300432,13805,5
16593393004328,1659339300432,10954,5
16593393004329,1659339300432,2518,5
16593393555940,1659339355594,18746,5
16593393555941,1659339355594,16500,5
16593393555942,1659339355594,11714,5
16593393555943,1659339355594,11769,5
16593393555944,1659339355594,7148,5
16593393555945,1659339355594,8719,5
16593393555946,1659339355594,8983,5
16593393555947,1659339355594,10239,0
16593393555948,1659339355594,11646,5
16593393555949,1659339355594,12271,5
16593394331060,1659339433106,18668,5
16593394331061,1659339433106,7050,5
16593394331062,1659339433106,12083,5
16593394331063,1659339433106,10886,5
16593394331064,1659339433106,7003,5
16593394331065,1659339433106,9302,5
16593394331066,1659339433106,12229,5
16593394331067,1659339433106,2089,5
16593394331068,1659339433106,11145,5
16593394331069,1659339433106,19343,5
16593395730300,1659339573030,8652,5
16593395730301,1659339573030,14937,5
16593395730302,1659339573030,2110,5
16593395730303,1659339573030,19211,0
16593395730304,1659339573030,7144,0
16593395730305,1659339573030,11262,5
16593395730306,1659339573030,14950,5
16593395730307,1659339573030,9275,5
16593395730308,1659339573030,6834,5
16593395730309,1659339573030,15739,5
16593396746560,1659339674656,15990,5
16593396746561,1659339674656,18335,5
16593396746562,1659339674656,13357,5
16593396746563,1659339674656,2305,0
16593396746564,1659339674656,5105,5
16593396746565,1659339674656,11717,5
16593396746566,1659339674656,13916,5
16593396746567,1659339674656,6867,5
16593396746568,1659339674656,9876,5
16593396746569,1659339674656,15712,5
16593397887310,1659339788731,12220,5
16593397887311,1659339788731,15357,5
16593397887312,1659339788731,10436,5
16593397887313,1659339788731,13418,5
16593397887314,1659339788731,14264,5
16593397887315,1659339788731,7043,5
16593397887316,1659339788731,9773,5
16593397887317,1659339788731,10160,5
16593397887318,1659339788731,7602,5
16593397887319,1659339788731,9941,5
16593402775800,1659340277580,19217,5
16593402775801,1659340277580,14653,3
16593402775802,1659340277580,4909,4
16593402775803,1659340277580,17523,5
16593402775804,1659340277580,7199,3
16593402775805,1659340277580,18906,4
16593402775806,1659340277580,14344,3
16593402775807,1659340277580,14948,5
16593402775808,1659340277580,12409,5
16593402775809,1659340277580,6976,5
16593404295840,1659340429584,15153,5
16593404295841,1659340429584,12665,5
16593404295842,1659340429584,19789,4
16593404295843,1659340429584,16692,4
16593404295844,1659340429584,19406,5
16593404295845,1659340429584,18700,3
16593404295846,1659340429584,17210,3
16593404295847,1659340429584,9386,4
16593404295848,1659340429584,16713,3
16593404295849,1659340429584,4989,3
16593406980240,1659340698024,15781,3
16593406980241,1659340698024,2025,3
16593406980242,1659340698024,10675,4
16593406980243,1659340698024,15664,4
16593406980244,1659340698024,12960,5
16593406980245,1659340698024,17152,3
16593406980246,1659340698024,16768,3
16593406980247,1659340698024,11740,3
16593406980248,1659340698024,11743,5
16593406980249,1659340698024,7684,5
16593408133680,1659340813368,9564,4
16593408133681,1659340813368,13367,4
16593408133682,1659340813368,15333,4
16593408133683,1659340813368,16407,4
16593408133684,1659340813368,8872,3
16593408133685,1659340813368,5201,3
16593408133686,1659340813368,11696,5
16593408133687,1659340813368,6621,3
16593408133688,1659340813368,8652,2
16593408133689,1659340813368,11308,5
16593408648400,1659340864840,11597,3
16593408648401,1659340864840,17343,3
16593408648402,1659340864840,10494,3
16593408648403,1659340864840,12251,5
16593408648404,1659340864840,17969,3
16593408648405,1659340864840,17253,2
16593408648406,1659340864840,16449,3
16593408648407,1659340864840,12656,5
16593408648408,1659340864840,12697,0
16593408648409,1659340864840,7944,0
16593410264120,1659341026412,14529,5
16593410264121,1659341026412,8485,5
16593410264122,1659341026412,14290,4
16593410264123,1659341026412,16691,4
16593410264124,1659341026412,8988,5
16593410264125,1659341026412,11035,4
16593410264126,1659341026412,2080,5
16593410264127,1659341026412,9602,5
16593410264128,1659341026412,18215,2
16593410264129,1659341026412,14603,3
16593411496270,1659341149627,17570,3
16593411496271,1659341149627,10731,3
16593411496272,1659341149627,10459,3
16593411496273,1659341149627,9651,3
16593411496274,1659341149627,12780,3
16593411496275,1659341149627,14604,3
16593411496276,1659341149627,7782,3
16593411496277,1659341149627,9528,3
16593411496278,1659341149627,19421,4
16593411496279,1659341149627,7454,3
16593412238010,1659341223801,10056,3
16593412238011,1659341223801,15623,3
16593412238012,1659341223801,14165,3
16593412238013,1659341223801,7783,4
16593412238014,1659341223801,18759,3
16593412238015,1659341223801,9224,3
16593412238016,1659341223801,14650,4
16593412238017,1659341223801,18468,4
16593412238018,1659341223801,15171,3
16593412238019,1659341223801,9942,3
16593412818090,1659341281809,6940,4
16593412818091,1659341281809,7120,3
16593412818092,1659341281809,17413,4
16593412818093,1659341281809,19116,4
16593412818094,1659341281809,6712,4
16593412818095,1659341281809,19589,4
16593412818096,1659341281809,15209,4
16593412818097,1659341281809,9001,0
16593412818098,1659341281809,17122,3
16593412818099,1659341281809,10645,3
16593413592280,1659341359228,13729,4
16593413592281,1659341359228,13192,4
16593413592282,1659341359228,18513,3
16593413592283,1659341359228,11609,3
16593413592284,1659341359228,19949,3
16593413592285,1659341359228,15890,3
16593413592286,1659341359228,7845,3
16593413592287,1659341359228,12177,4
16593413592288,1659341359228,9928,4
16593413592289,1659341359228,11799,3
16593430662810,1659343066281,2249,4
16593430662811,1659343066281,16832,5
16593430662812,1659343066281,17913,5
16593430662813,1659343066281,19140,5
16593430662814,1659343066281,14605,5
16593430662815,1659343066281,13589,5
16593430662816,1659343066281,2465,5
16593430662817,1659343066281,17333,5
16593430662818,1659343066281,13202,5
16593430662819,1659343066281,11345,5
16593430900780,1659343090078,15686,5
16593430900781,1659343090078,10201,5
16593430900782,1659343090078,12705,5
16593430900783,1659343090078,15615,5
16593430900784,1659343090078,16945,5
16593430900785,1659343090078,12172,5
16593430900786,1659343090078,2522,5
16593430900787,1659343090078,2422,5
16593430900788,1659343090078,15293,4
16593430900789,1659343090078,15935,5
16593431394710,1659343139471,7748,5
16593431394711,1659343139471,10798,5
16593431394712,1659343139471,2007,5
16593431394713,1659343139471,16840,4
16593431394714,1659343139471,13436,5
16593431394715,1659343139471,17090,5
16593431394716,1659343139471,2574,5
16593431394717,1659343139471,17200,5
16593431394718,1659343139471,10299,5
16593431394719,1659343139471,11242,5
16593432004710,1659343200471,18801,0
16593432004711,1659343200471,14986,0
16593432004712,1659343200471,15292,0
16593432004713,1659343200471,12961,0
16593432004714,1659343200471,16918,0
16593432004715,1659343200471,15768,0
16593432004716,1659343200471,17089,0
16593432004717,1659343200471,18977,4
16593432004718,1659343200471,15991,4
16593432004719,1659343200471,14711,5
16593432281680,1659343228168,14299,5
16593432281681,1659343228168,15379,5
16593432281682,1659343228168,14146,5
16593432281683,1659343228168,13980,4
16593432281684,1659343228168,14196,4
16593432281685,1659343228168,2659,5
16593432281686,1659343228168,8858,5
16593432281687,1659343228168,2674,5
16593432281688,1659343228168,14129,5
16593432281689,1659343228168,18478,5
16593432544380,1659343254438,19953,5
16593432544381,1659343254438,13373,0
16593432544382,1659343254438,12705,4
16593432544383,1659343254438,8811,4
16593432544384,1659343254438,19084,3
16593432544385,1659343254438,9190,4
16593432544386,1659343254438,4922,4
16593432544387,1659343254438,8021,5
16593432544388,1659343254438,9034,5
16593432544389,1659343254438,12551,5
16593432792640,1659343279264,12575,4
16593432792641,1659343279264,12547,4
16593432792642,1659343279264,13079,4
16593432792643,1659343279264,7546,4
16593432792644,1659343279264,18191,4
16593432792645,1659343279264,12112,4
16593432792646,1659343279264,2093,4
16593432792647,1659343279264,6790,3
16593432792648,1659343279264,5172,5
16593432792649,1659343279264,16237,5
16593433278120,1659343327812,14679,5
16593433278121,1659343327812,9717,5
16593433278122,1659343327812,2188,5
16593433278123,1659343327812,9345,5
16593433278124,1659343327812,2094,5
16593433278125,1659343327812,8485,5
16593433278126,1659343327812,14663,5
16593433278127,1659343327812,8260,4
16593433278128,1659343327812,15179,4
16593433278129,1659343327812,8636,4
16593433628010,1659343362801,9201,5
16593433628011,1659343362801,10612,5
16593433628012,1659343362801,17690,5
16593433628013,1659343362801,11408,5
16593433628014,1659343362801,16472,5
16593433628015,1659343362801,10475,5
16593433628016,1659343362801,18890,0
16593433628017,1659343362801,8136,5
16593433628018,1659343362801,19639,4
16593433628019,1659343362801,8423,5
16593436902840,1659343690284,17815,3
16593436902841,1659343690284,11942,5
16593436902842,1659343690284,18375,5
16593436902843,1659343690284,4989,5
16593436902844,1659343690284,13945,3
16593436902845,1659343690284,16329,3
16593436902846,1659343690284,2004,3
16593436902847,1659343690284,18165,3
16593436902848,1659343690284,15759,3
16593436902849,1659343690284,12191,3
16593437614100,1659343761410,10983,3
16593437614101,1659343761410,18998,4
16593437614102,1659343761410,14983,3
16593437614103,1659343761410,13777,4
16593437614104,1659343761410,19250,4
16593437614105,1659343761410,9301,3
16593437614106,1659343761410,11103,5
16593437614107,1659343761410,12662,3
16593437614108,1659343761410,14153,3
16593437614109,1659343761410,17270,4
16593438087690,1659343808769,12965,4
16593438087691,1659343808769,15786,3
16593438087692,1659343808769,15631,4
16593438087693,1659343808769,7208,4
16593438087694,1659343808769,18361,0
16593438087695,1659343808769,19770,3
16593438087696,1659343808769,13526,4
16593438087697,1659343808769,18392,3
16593438087698,1659343808769,10219,4
16593438087699,1659343808769,17491,3
16593438490280,1659343849028,15303,4
16593438490281,1659343849028,17403,4
16593438490282,1659343849028,7421,4
16593438490283,1659343849028,16503,4
16593438490284,1659343849028,14827,5
16593438490285,1659343849028,16441,3
16593438490286,1659343849028,14795,5
16593438490287,1659343849028,16654,5
16593438490288,1659343849028,11654,4
16593438490289,1659343849028,9691,2
16593438810670,1659343881067,19985,4
16593438810671,1659343881067,19665,4
16593438810672,1659343881067,11381,5
16593438810673,1659343881067,9394,0
16593438810674,1659343881067,19101,0
16593438810675,1659343881067,16365,4
16593438810676,1659343881067,15191,4
16593438810677,1659343881067,10519,4
16593438810678,1659343881067,10610,4
16593438810679,1659343881067,13661,3
16593439364900,1659343936490,16676,3
16593439364901,1659343936490,10909,4
16593439364902,1659343936490,10721,3
16593439364903,1659343936490,10067,0
16593439364904,1659343936490,9932,5
16593439364905,1659343936490,7594,5
16593439364906,1659343936490,8920,5
16593439364907,1659343936490,14409,5
16593439364908,1659343936490,9739,3
16593439364909,1659343936490,8004,2
16593439781240,1659343978124,19039,4
16593439781241,1659343978124,12678,4
16593439781242,1659343978124,13974,3
16593439781243,1659343978124,17389,3
16593439781244,1659343978124,17239,4
16593439781245,1659343978124,12370,3
16593439781246,1659343978124,15630,4
16593439781247,1659343978124,15904,3
16593439781248,1659343978124,10787,4
16593439781249,1659343978124,14484,4
16593440092380,1659344009238,7360,5
16593440092381,1659344009238,12978,0
16593440092382,1659344009238,9139,0
16593440092383,1659344009238,5104,0
16593440092384,1659344009238,10119,0
16593440092385,1659344009238,17387,0
16593440092386,1659344009238,7138,4
16593440092387,1659344009238,9276,3
16593440092388,1659344009238,6840,4
16593440092389,1659344009238,18639,3
16593440534190,1659344053419,9693,0
16593440534191,1659344053419,18148,5
16593440534192,1659344053419,13425,5
16593440534193,1659344053419,10943,3
16593440534194,1659344053419,17507,4
16593440534195,1659344053419,17005,4
16593440534196,1659344053419,7933,3
16593440534197,1659344053419,10424,3
16593440534198,1659344053419,17353,5
16593440534199,1659344053419,12895,5
16593441169170,1659344116917,15500,0
16593441169171,1659344116917,11869,3
16593441169172,1659344116917,10298,4
16593441169173,1659344116917,16251,4
16593441169174,1659344116917,15902,4
16593441169175,1659344116917,7724,3
16593441169176,1659344116917,8859,4
16593441169177,1659344116917,13189,4
16593441169178,1659344116917,13197,4
16593441169179,1659344116917,9415,4
16593445531980,1659344553198,10491,0
16593445531981,1659344553198,13937,0
16593445531982,1659344553198,8963,0
16593445531983,1659344553198,13185,0
16593445531984,1659344553198,10986,0
16593445531985,1659344553198,13687,0
16593445531986,1659344553198,9387,0
16593445531987,1659344553198,10797,0
16593445531988,1659344553198,17385,0
16593445531989,1659344553198,10362,0
16593445740530,1659344574053,18200,0
16593445740531,1659344574053,11759,0
16593445740532,1659344574053,11563,0
16593445740533,1659344574053,10000,0
16593445740534,1659344574053,12522,0
16593445740535,1659344574053,10476,0
16593445740536,1659344574053,2116,0
16593445740537,1659344574053,8891,0
16593445740538,1659344574053,14743,0
16593445740539,1659344574053,17207,0
16593456649080,1659345664908,2636,5
16593456649081,1659345664908,13859,5
16593456649082,1659345664908,6749,5
16593456649083,1659345664908,14911,5
16593456649084,1659345664908,9259,5
16593456649085,1659345664908,2187,5
16593456649086,1659345664908,16375,5
16593456649087,1659345664908,12342,5
16593456649088,1659345664908,11821,5
16593456649089,1659345664908,18089,5
16593460038530,1659346003853,14142,4
16593460038531,1659346003853,2079,4
16593460038532,1659346003853,14791,5
16593460038533,1659346003853,2192,4
16593460038534,1659346003853,2340,5
16593460038535,1659346003853,17280,5
16593460038536,1659346003853,14612,5
16593460038537,1659346003853,18327,5
16593460038538,1659346003853,18729,5
16593460038539,1659346003853,15909,5
16593461744650,1659346174465,13090,0
16593461744651,1659346174465,10596,0
16593461744652,1659346174465,10913,0
16593461744653,1659346174465,9381,0
16593461744654,1659346174465,19472,0
16593461744655,1659346174465,18482,0
16593461744656,1659346174465,10981,0
16593461744657,1659346174465,15180,0
16593461744658,1659346174465,13123,0
16593461744659,1659346174465,13594,0
16593470069900,1659347006990,16466,5
16593470069901,1659347006990,7106,5
16593470069902,1659347006990,2176,3
16593470069903,1659347006990,16219,3
16593470069904,1659347006990,10608,5
16593470069905,1659347006990,19138,3
16593470069906,1659347006990,17027,3
16593470069907,1659347006990,18479,3
16593470069908,1659347006990,18596,3
16593470069909,1659347006990,9365,3
16593471280320,1659347128032,18721,5
16593471280321,1659347128032,13968,5
16593471280322,1659347128032,8438,3
16593471280323,1659347128032,15411,0
16593471280324,1659347128032,11447,3
16593471280325,1659347128032,14703,5
16593471280326,1659347128032,5029,5
16593471280327,1659347128032,7697,3
16593471280328,1659347128032,11906,3
16593471280329,1659347128032,11179,5
16593471745490,1659347174549,14760,4
16593471745491,1659347174549,8527,4
16593471745492,1659347174549,14815,3
16593471745493,1659347174549,18312,3
16593471745494,1659347174549,8839,3
16593471745495,1659347174549,15068,3
16593471745496,1659347174549,17739,3
16593471745497,1659347174549,10210,3
16593471745498,1659347174549,18014,3
16593471745499,1659347174549,17555,4
16593472026980,1659347202698,15173,0
16593472026981,1659347202698,19617,0
16593472026982,1659347202698,13654,0
16593472026983,1659347202698,8850,0
16593472026984,1659347202698,6954,0
16593472026985,1659347202698,10969,0
16593472026986,1659347202698,12116,0
16593472026987,1659347202698,15446,0
16593472026988,1659347202698,13887,0
16593472026989,1659347202698,8699,0
16593472035800,1659347203580,14479,4
16593472035801,1659347203580,7413,4
16593472035802,1659347203580,11745,4
16593472035803,1659347203580,13875,0
16593472035804,1659347203580,2142,4
16593472035805,1659347203580,14380,4
16593472035806,1659347203580,18211,0
16593472035807,1659347203580,8694,4
16593472035808,1659347203580,8023,4
16593472035809,1659347203580,11474,4
16593472699020,1659347269902,2038,1
16593472699021,1659347269902,7921,4
16593472699022,1659347269902,10167,5
16593472699023,1659347269902,12970,4
16593472699024,1659347269902,9758,4
16593472699025,1659347269902,17495,5
16593472699026,1659347269902,19666,5
16593472699027,1659347269902,17299,5
16593472699028,1659347269902,8926,1
16593472699029,1659347269902,13368,1
16593473777140,1659347377714,18072,5
16593473777141,1659347377714,10421,2
16593473777142,1659347377714,14572,2
16593473777143,1659347377714,16374,2
16593473777144,1659347377714,11014,4
16593473777145,1659347377714,16918,4
16593473777146,1659347377714,18539,4
16593473777147,1659347377714,19685,5
16593473777148,1659347377714,2103,3
16593473777149,1659347377714,17361,3
16593474613350,1659347461335,28,3
16593474613351,1659347461335,10122,3
16593474613352,1659347461335,14842,3
16593474613353,1659347461335,18986,3
16593474613354,1659347461335,11392,3
16593474613355,1659347461335,1996,1
16593474613356,1659347461335,7364,1
16593474613357,1659347461335,18899,4
16593474613358,1659347461335,16998,4
16593474613359,1659347461335,10606,5
16593475273860,1659347527386,16612,5
16593475273861,1659347527386,8546,5
16593475273862,1659347527386,11816,4
16593475273863,1659347527386,18440,5
16593475273864,1659347527386,17462,2
16593475273865,1659347527386,19700,4
16593475273866,1659347527386,5187,2
16593475273867,1659347527386,17429,0
16593475273868,1659347527386,18915,0
16593475273869,1659347527386,17575,0
16593475814120,1659347581412,17023,3
16593475814121,1659347581412,7067,4
16593475814122,1659347581412,13760,3
16593475814123,1659347581412,12117,3
16593475814124,1659347581412,10117,5
16593475814125,1659347581412,17956,2
16593475814126,1659347581412,7018,4
16593475814127,1659347581412,7120,2
16593475814128,1659347581412,13253,3
16593475814129,1659347581412,13460,5
16593475935630,1659347593563,12170,5
16593475935631,1659347593563,15631,5
16593475935632,1659347593563,16163,5
16593475935633,1659347593563,16532,0
16593475935634,1659347593563,19969,0
16593475935635,1659347593563,13633,0
16593475935636,1659347593563,10525,0
16593475935637,1659347593563,11593,0
16593475935638,1659347593563,12994,0
16593475935639,1659347593563,9052,0
16593476163880,1659347616388,14547,5
16593476163881,1659347616388,15293,5
16593476163882,1659347616388,8029,4
16593476163883,1659347616388,12874,4
16593476163884,1659347616388,10629,5
16593476163885,1659347616388,12746,5
16593476163886,1659347616388,15522,5
16593476163887,1659347616388,15990,5
16593476163888,1659347616388,18440,5
16593476163889,1659347616388,19244,5
16593476367860,1659347636786,19642,5
16593476367861,1659347636786,10781,5
16593476367862,1659347636786,7965,5
16593476367863,1659347636786,15565,5
16593476367864,1659347636786,16594,5
16593476367865,1659347636786,19423,5
16593476367866,1659347636786,12136,5
16593476367867,1659347636786,19312,5
16593476367868,1659347636786,17901,5
16593476367869,1659347636786,9861,5
16593476411370,1659347641137,7816,2
16593476411371,1659347641137,14182,3
16593476411372,1659347641137,11613,3
16593476411373,1659347641137,2383,2
16593476411374,1659347641137,12499,3
16593476411375,1659347641137,7732,3
16593476411376,1659347641137,14830,3
16593476411377,1659347641137,7801,3
16593476411378,1659347641137,7743,3
16593476411379,1659347641137,2544,3
16593476630070,1659347663007,15799,5
16593476630071,1659347663007,12931,5
16593476630072,1659347663007,17813,5
16593476630073,1659347663007,19588,5
16593476630074,1659347663007,11357,5
16593476630075,1659347663007,9267,5
16593476630076,1659347663007,12355,5
16593476630077,1659347663007,6869,5
16593476630078,1659347663007,7859,5
16593476630079,1659347663007,18218,5
16593477607570,1659347760757,8118,5
16593477607571,1659347760757,8688,5
16593477607572,1659347760757,19545,5
